STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE,ID_COUNTY
26,49,Genesee,Michigan,425790,43.006414,-83.694732,26_49
26,51,Gladwin,Michigan,25692,43.967071,-84.437377,26_51
26,53,Gogebic,Michigan,16427,46.435975,-89.978538,26_53
26,55,Grand Traverse,Michigan,86986,44.710656,-85.607171,26_55
26,57,Gratiot,Michigan,42476,43.343314,-84.629372,26_57
26,59,Hillsdale,Michigan,46688,41.917025,-84.603983,26_59
26,61,Houghton,Michigan,36628,47.127650,-88.541610,26_61
26,63,Huron,Michigan,33118,43.833604,-83.061783,26_63
26,65,Ingham,Michigan,280895,42.688880,-84.487816,26_65
26,67,Ionia,Michigan,63905,42.956879,-85.085925,26_67
26,69,Iosco,Michigan,25887,44.356582,-83.536960,26_69
26,71,Iron,Michigan,11817,46.098021,-88.534279,26_71
26,73,Isabella,Michigan,70311,43.607247,-84.799832,26_73
26,75,Jackson,Michigan,160248,42.241313,-84.406366,26_75
26,77,Kalamazoo,Michigan,250331,42.263480,-85.584896,26_77
26,79,Kalkaska,Michigan,17153,44.720698,-85.166074,26_79
26,81,Kent,Michigan,602622,42.963793,-85.626605,26_81
26,83,Keweenaw,Michigan,2156,47.333639,-88.302470,26_83
26,85,Lake,Michigan,11539,43.959810,-85.798358,26_85
26,87,Lapeer,Michigan,88319,43.059695,-83.250561,26_87
26,89,Leelanau,Michigan,21708,44.909768,-85.732585,26_89
26,91,Lenawee,Michigan,99892,41.925187,-84.052388,26_91
26,93,Livingston,Michigan,180967,42.573054,-83.857596,26_93
26,95,Luce,Michigan,6631,46.334456,-85.550951,26_95
26,97,Mackinac,Michigan,11113,45.997905,-84.879992,26_97
26,99,Macomb,Michigan,840978,42.586890,-82.957388,26_99
26,101,Manistee,Michigan,24733,44.303916,-86.188019,26_101
26,103,Marquette,Michigan,67077,46.486961,-87.494598,26_103
26,105,Mason,Michigan,28705,43.974937,-86.347842,26_105
26,107,Mecosta,Michigan,42798,43.653562,-85.388822,26_107
26,109,Menominee,Michigan,24029,45.341048,-87.582124,26_109
26,111,Midland,Michigan,83629,43.642775,-84.298064,26_111
26,113,Missaukee,Michigan,14849,44.305822,-85.179438,26_113
26,115,Monroe,Michigan,152021,41.900249,-83.485782,26_115
26,117,Montcalm,Michigan,63342,43.288474,-85.180571,26_117
26,119,Montmorency,Michigan,9765,44.999428,-84.123031,26_119
26,121,Muskegon,Michigan,172188,43.244173,-86.215441,26_121
26,123,Newaygo,Michigan,48460,43.466920,-85.809843,26_123
26,125,Oakland,Michigan,1202362,42.587535,-83.310386,26_125
26,127,Oceana,Michigan,26570,43.632703,-86.304176,26_127
26,129,Ogemaw,Michigan,21699,44.287569,-84.123289,26_129
26,131,Ontonagon,Michigan,6780,46.720246,-89.285100,26_131
26,133,Osceola,Michigan,23528,43.965561,-85.351195,26_133
26,135,Oscoda,Michigan,8640,44.696783,-84.147141,26_135
26,137,Otsego,Michigan,24164,45.006777,-84.666879,26_137
26,139,Ottawa,Michigan,263801,42.909362,-86.021326,26_139
26,141,Presque Isle,Michigan,13376,45.356834,-83.873629,26_141
26,143,Roscommon,Michigan,24449,44.364864,-84.649836,26_143
26,145,Saginaw,Michigan,200169,43.398200,-83.993736,26_145
26,147,St. Clair,Michigan,163040,42.911355,-82.564383,26_147
26,149,St. Joseph,Michigan,61295,41.888048,-85.527190,26_149
26,151,Sanilac,Michigan,43114,43.364275,-82.779371,26_151
26,153,Schoolcraft,Michigan,8485,46.004789,-86.227647,26_153
26,155,Shiawassee,Michigan,70648,42.942805,-84.147237,26_155
26,157,Tuscola,Michigan,55729,43.429727,-83.435718,26_157
26,159,Van Buren,Michigan,76258,42.260692,-86.009940,26_159
26,161,Washtenaw,Michigan,344791,42.256943,-83.727147,26_161
26,163,Wayne,Michigan,1820584,42.332610,-83.217933,26_163
26,165,Wexford,Michigan,32735,44.307684,-85.485562,26_165
27,1,Aitkin,Minnesota,16202,46.570765,-93.524368,27_1
27,3,Anoka,Minnesota,330844,45.195145,-93.270245,27_3
27,5,Becker,Minnesota,32504,46.849159,-95.776251,27_5
27,7,Beltrami,Minnesota,44442,47.591009,-94.863032,27_7
27,9,Benton,Minnesota,38451,45.633538,-94.102484,27_9
27,11,Big Stone,Minnesota,5269,45.400021,-96.443222,27_11
27,13,Blue Earth,Minnesota,64013,44.129816,-93.998839,27_13
27,15,Brown,Minnesota,25893,44.284244,-94.599226,27_15
27,17,Carlton,Minnesota,35386,46.642726,-92.536239,27_17
27,19,Carver,Minnesota,91042,44.838040,-93.679956,27_19
27,21,Cass,Minnesota,28567,46.814565,-94.415763,27_21
27,23,Chippewa,Minnesota,12441,44.960561,-95.620749,27_23
27,25,Chisago,Minnesota,53887,45.453007,-92.924051,27_25
27,27,Clay,Minnesota,58999,46.857998,-96.672421,27_27
27,29,Clearwater,Minnesota,8695,47.561894,-95.388249,27_29
27,31,Cook,Minnesota,5176,47.783499,-90.337909,27_31
27,33,Cottonwood,Minnesota,11687,43.941510,-95.119501,27_33
27,35,Crow Wing,Minnesota,62500,46.430372,-94.158899,27_35
27,37,Dakota,Minnesota,398552,44.765954,-93.151767,27_37
27,39,Dodge,Minnesota,20087,44.029980,-92.808798,27_39
27,41,Douglas,Minnesota,36009,45.909027,-95.391990,27_41
27,43,Faribault,Minnesota,14553,43.680245,-93.957933,27_43
27,45,Fillmore,Minnesota,20866,43.692687,-92.082719,27_45
27,47,Freeborn,Minnesota,31255,43.662563,-93.361794,27_47
27,49,Goodhue,Minnesota,46183,44.449072,-92.667524,27_49
27,51,Grant,Minnesota,6018,45.943212,-95.936611,27_51
27,53,Hennepin,Minnesota,1152425,44.974633,-93.361190,27_53
27,55,Houston,Minnesota,19027,43.718927,-91.440063,27_55
27,57,Hubbard,Minnesota,20428,47.057887,-94.934153,27_57
27,59,Isanti,Minnesota,37816,45.544297,-93.261468,27_59
27,61,Itasca,Minnesota,45058,47.315978,-93.520532,27_61
27,63,Jackson,Minnesota,10266,43.665988,-95.112558,27_63
27,65,Kanabec,Minnesota,16239,45.886315,-93.299412,27_65
27,67,Kandiyohi,Minnesota,42239,45.155050,-95.016796,27_67
27,69,Kittson,Minnesota,4552,48.729536,-96.781108,27_69
27,71,Koochiching,Minnesota,13311,48.509405,-93.485728,27_71
27,73,Lac qui Parle,Minnesota,7259,44.982243,-96.133339,27_73
27,75,Lake,Minnesota,10866,47.180205,-91.557430,27_75
27,77,Lake of the Woods,Minnesota,4045,48.765863,-94.745194,27_77
27,79,Le Sueur,Minnesota,27703,44.393730,-93.717527,27_79
27,81,Lincoln,Minnesota,5896,44.375241,-96.253532,27_81
27,83,Lyon,Minnesota,25857,44.428427,-95.795395,27_83
27,85,McLeod,Minnesota,36651,44.859713,-94.264668,27_85
27,87,Mahnomen,Minnesota,5413,47.296073,-95.840755,27_87
27,89,Marshall,Minnesota,9439,48.310109,-96.532098,27_89
27,91,Martin,Minnesota,20840,43.665285,-94.511487,27_91
27,93,Meeker,Minnesota,23300,45.136368,-94.482983,27_93
27,95,Mille Lacs,Minnesota,26097,45.794231,-93.624487,27_95
27,97,Morrison,Minnesota,33198,45.983428,-94.327628,27_97
27,99,Mower,Minnesota,39163,43.665099,-92.898185,27_99
27,101,Murray,Minnesota,8725,43.986450,-95.741030,27_101
27,103,Nicollet,Minnesota,32727,44.265357,-94.060790,27_103
27,105,Nobles,Minnesota,21378,43.636327,-95.667405,27_105
27,107,Norman,Minnesota,6852,47.307989,-96.477907,27_107
27,109,Olmsted,Minnesota,144248,44.023967,-92.473176,27_109
27,111,Otter Tail,Minnesota,57303,46.405065,-95.793598,27_111
27,113,Pennington,Minnesota,13930,48.102255,-96.148403,27_113
27,115,Pine,Minnesota,29750,46.033410,-92.892705,27_115
27,117,Pipestone,Minnesota,9596,43.981472,-96.270609,27_117
27,119,Polk,Minnesota,31600,47.780427,-96.550934,27_119
27,121,Pope,Minnesota,10995,45.629871,-95.437130,27_121
27,123,Ramsey,Minnesota,508640,44.993146,-93.106321,27_123
27,125,Red Lake,Minnesota,4089,47.876104,-96.135646,27_125
27,127,Redwood,Minnesota,16059,44.438880,-95.195158,27_127
27,129,Renville,Minnesota,15730,44.721974,-94.937875,27_129
27,131,Rice,Minnesota,64142,44.370592,-93.260361,27_131
27,133,Rock,Minnesota,9687,43.648101,-96.238816,27_133
27,135,Roseau,Minnesota,15629,48.821304,-95.648394,27_135
27,137,St. Louis,Minnesota,200226,47.085203,-92.311226,27_137
27,139,Scott,Minnesota,129928,44.713131,-93.467891,27_139
27,141,Sherburne,Minnesota,88499,45.404646,-93.721897,27_141
27,143,Sibley,Minnesota,15226,44.582707,-94.168405,27_143
27,145,Stearns,Minnesota,150642,45.557830,-94.360801,27_145
27,147,Steele,Minnesota,36576,44.064305,-93.214413,27_147
27,149,Stevens,Minnesota,9726,45.580687,-95.926026,27_149
27,151,Swift,Minnesota,9783,45.274076,-95.644420,27_151
27,153,Todd,Minnesota,24895,46.066924,-94.886512,27_153
27,155,Traverse,Minnesota,3558,45.751079,-96.549170,27_155
27,157,Wabasha,Minnesota,21676,44.297858,-92.221086,27_157
27,159,Wadena,Minnesota,13843,46.524393,-95.041370,27_159
27,161,Waseca,Minnesota,19136,44.061000,-93.549998,27_161
27,163,Washington,Minnesota,238136,44.988623,-92.920897,27_163
27,165,Watonwan,Minnesota,11211,43.993423,-94.583786,27_165
27,167,Wilkin,Minnesota,6576,46.316536,-96.529683,27_167
27,169,Winona,Minnesota,51461,44.023706,-91.714435,27_169
27,171,Wright,Minnesota,124700,45.197631,-93.828888,27_171
27,173,Yellow Medicine,Minnesota,10438,44.737553,-95.825953,27_173
28,1,Adams,Mississippi,32297,31.547641,-91.352164,28_1
28,3,Alcorn,Mississippi,37057,34.908785,-88.531068,28_3
28,5,Amite,Mississippi,13131,31.180019,-90.817613,28_5
28,7,Attala,Mississippi,19564,33.066234,-89.586852,28_7
28,9,Benton,Mississippi,8729,34.810110,-89.204186,28_9
28,11,Bolivar,Mississippi,34145,33.772280,-90.775341,28_11
28,13,Calhoun,Mississippi,14962,33.929772,-89.306905,28_13
28,15,Carroll,Mississippi,10597,33.458389,-89.918375,28_15
28,17,Chickasaw,Mississippi,17392,33.932227,-88.931815,28_17
28,19,Choctaw,Mississippi,8547,33.342151,-89.236281,28_19
28,21,Claiborne,Mississippi,9604,31.935954,-90.954141,28_21
28,23,Clarke,Mississippi,16732,32.062753,-88.730627,28_23
28,25,Clay,Mississippi,20634,33.624590,-88.692460,28_25
28,27,Coahoma,Mississippi,26151,34.222427,-90.569863,28_27
28,29,Copiah,Mississippi,29449,31.889652,-90.379200,28_29
28,31,Covington,Mississippi,19568,31.637591,-89.548718,28_31
28,33,DeSoto,Mississippi,161252,34.930400,-89.956695,28_33
28,35,Forrest,Mississippi,74934,31.309039,-89.287875,28_35
28,37,Franklin,Mississippi,8118,31.473218,-90.872761,28_37
28,39,George,Mississippi,22578,30.870536,-88.592895,28_39
28,41,Greene,Mississippi,14400,31.193014,-88.626139,28_41
28,43,Grenada,Mississippi,21906,33.768122,-89.802799,28_43
28,45,Hancock,Mississippi,43929,30.379392,-89.405662,28_45
28,47,Harrison,Mississippi,187105,30.432955,-89.063834,28_47
28,49,Hinds,Mississippi,245285,32.303868,-90.255669,28_49
28,51,Holmes,Mississippi,19198,33.090289,-90.028400,28_51
28,53,Humphreys,Mississippi,9375,33.161583,-90.519097,28_53
28,55,Issaquena,Mississippi,1406,32.867279,-91.006351,28_55
28,57,Itawamba,Mississippi,23401,34.292221,-88.402690,28_57
28,59,Jackson,Mississippi,139668,30.444370,-88.660684,28_59
28,61,Jasper,Mississippi,17062,31.966737,-89.144535,28_61
28,63,Jefferson,Mississippi,7726,31.714659,-91.055531,28_63
28,65,Jefferson Davis,Mississippi,12487,31.574917,-89.814551,28_65
28,67,Jones,Mississippi,67761,31.668673,-89.165120,28_67
28,69,Kemper,Mississippi,10456,32.759967,-88.677908,28_69
28,71,Lafayette,Mississippi,47351,34.361506,-89.526937,28_71
28,73,Lamar,Mississippi,55658,31.264156,-89.438738,28_73
28,75,Lauderdale,Mississippi,80261,32.400679,-88.691796,28_75
28,77,Lawrence,Mississippi,12929,31.555383,-90.109256,28_77
28,79,Leake,Mississippi,23805,32.725455,-89.504736,28_79
28,81,Lee,Mississippi,82910,34.274735,-88.702989,28_81
28,83,Leflore,Mississippi,32317,33.513076,-90.209073,28_83
28,85,Lincoln,Mississippi,34869,31.550891,-90.456276,28_85
28,87,Lowndes,Mississippi,59779,33.515351,-88.392697,28_87
28,89,Madison,Mississippi,95203,32.510711,-90.098347,28_89
28,91,Marion,Mississippi,27088,31.244447,-89.829694,28_91
28,93,Marshall,Mississippi,37144,34.815764,-89.542843,28_93
28,95,Monroe,Mississippi,36989,33.925912,-88.498114,28_95
28,97,Montgomery,Mississippi,10925,33.496574,-89.682988,28_97
28,99,Neshoba,Mississippi,29676,32.754204,-89.117671,28_99
28,101,Newton,Mississippi,21720,32.412040,-89.128073,28_101
28,103,Noxubee,Mississippi,11545,33.131120,-88.549830,28_103
28,105,Oktibbeha,Mississippi,47671,33.449231,-88.828709,28_105
28,107,Panola,Mississippi,34707,34.350009,-89.938355,28_107
28,109,Pearl River,Mississippi,55834,30.641968,-89.631730,28_109
28,111,Perry,Mississippi,12250,31.262821,-88.991988,28_111
28,113,Pike,Mississippi,40404,31.216057,-90.436396,28_113
28,115,Pontotoc,Mississippi,29957,34.252502,-89.011424,28_115
28,117,Prentiss,Mississippi,25276,34.631502,-88.552652,28_117
28,119,Quitman,Mississippi,8223,34.272620,-90.262854,28_119
28,121,Rankin,Mississippi,141617,32.279373,-90.033002,28_121
28,123,Scott,Mississippi,28264,32.401463,-89.529197,28_123
28,125,Sharkey,Mississippi,4916,32.924745,-90.859408,28_125
28,127,Simpson,Mississippi,27503,31.916008,-89.853775,28_127
28,129,Smith,Mississippi,16491,31.971849,-89.506985,28_129
28,131,Stone,Mississippi,17786,30.809011,-89.136496,28_131
28,133,Sunflower,Mississippi,29450,33.594123,-90.584058,28_133
28,135,Tallahatchie,Mississippi,15378,33.983144,-90.197125,28_135
28,137,Tate,Mississippi,28886,34.646080,-89.948155,28_137
28,139,Tippah,Mississippi,22232,34.767895,-88.925793,28_139
28,141,Tishomingo,Mississippi,19593,34.723482,-88.228366,28_141
28,143,Tunica,Mississippi,10778,34.709638,-90.348008,28_143
28,145,Union,Mississippi,27134,34.484262,-89.007903,28_145
28,147,Walthall,Mississippi,15443,31.151622,-90.121389,28_147
28,149,Warren,Mississippi,48773,32.325884,-90.845245,28_149
28,151,Washington,Mississippi,51137,33.371080,-91.010964,28_151
28,153,Wayne,Mississippi,20747,31.650101,-88.659321,28_153
28,155,Webster,Mississippi,10253,33.582221,-89.226172,28_155
28,157,Wilkinson,Mississippi,9878,31.121531,-91.238269,28_157
28,159,Winston,Mississippi,19198,33.084925,-89.042843,28_159
28,161,Yalobusha,Mississippi,12678,34.080595,-89.693557,28_161
28,163,Yazoo,Mississippi,28065,32.828490,-90.380241,28_163
29,1,Adair,Missouri,25607,40.195660,-92.582446,29_1
29,3,Andrew,Missouri,17291,39.922565,-94.818293,29_3
29,5,Atchison,Missouri,5685,40.421105,-95.437688,29_5
29,7,Audrain,Missouri,25529,39.205358,-91.821071,29_7
29,9,Barry,Missouri,35597,36.735065,-93.862744,29_9
29,11,Barton,Missouri,12402,37.495228,-94.308903,29_11
29,13,Bates,Missouri,17049,38.276163,-94.362322,29_13
29,15,Benton,Missouri,19056,38.302689,-93.308948,29_15
29,17,Bollinger,Missouri,12363,37.338242,-89.998323,29_17
29,19,Boone,Missouri,162642,38.959866,-92.321523,29_19
29,21,Buchanan,Missouri,89201,39.750602,-94.821954,29_21
29,23,Butler,Missouri,42794,36.753790,-90.413589,29_23
29,25,Caldwell,Missouri,9424,39.664765,-93.994816,29_25
29,27,Callaway,Missouri,44332,38.802239,-91.993447,29_27
29,29,Camden,Missouri,44002,38.072828,-92.749496,29_29
29,31,Cape Girardeau,Missouri,75674,37.353894,-89.606250,29_31
29,33,Carroll,Missouri,9295,39.410155,-93.495631,29_33
29,35,Carter,Missouri,6265,36.949427,-90.897277,29_35
29,37,Cass,Missouri,99478,38.746895,-94.423526,29_37
29,39,Cedar,Missouri,13982,37.767996,-93.895022,29_39
29,41,Chariton,Missouri,7831,39.486626,-92.934967,29_41
29,43,Christian,Missouri,77422,37.025687,-93.262511,29_43
29,45,Clark,Missouri,7139,40.413068,-91.704732,29_45
29,47,Clay,Missouri,221939,39.251395,-94.493920,29_47
29,49,Clinton,Missouri,20743,39.602093,-94.370131,29_49
29,51,Cole,Missouri,75990,38.552393,-92.218634,29_51
29,53,Cooper,Missouri,17601,38.909615,-92.772604,29_53
29,55,Crawford,Missouri,24696,38.059819,-91.322802,29_55
29,57,Dade,Missouri,7883,37.415613,-93.829944,29_57
29,59,Dallas,Missouri,16777,37.643825,-93.067095,29_59
29,61,Daviess,Missouri,8433,39.942683,-93.983258,29_61
29,63,DeKalb,Missouri,12892,39.819610,-94.340504,29_63
29,65,Dent,Missouri,15657,37.630684,-91.542131,29_65
29,67,Douglas,Missouri,13684,36.939746,-92.588247,29_67
29,69,Dunklin,Missouri,31953,36.326743,-90.059209,29_69
29,71,Franklin,Missouri,101492,38.432966,-90.999826,29_71
29,73,Gasconade,Missouri,15222,38.453630,-91.491625,29_73
29,75,Gentry,Missouri,6738,40.199987,-94.439143,29_75
29,77,Greene,Missouri,275174,37.193837,-93.308300,29_77
29,79,Grundy,Missouri,10261,40.091968,-93.595469,29_79
29,81,Harrison,Missouri,8957,40.313851,-94.000823,29_81
29,83,Henry,Missouri,22272,38.394758,-93.736873,29_83
29,85,Hickory,Missouri,9627,37.910659,-93.330251,29_85
29,87,Holt,Missouri,4912,40.092393,-95.199972,29_87
29,89,Howard,Missouri,10144,39.139325,-92.705762,29_89
29,91,Howell,Missouri,40400,36.793133,-91.873823,29_91
29,93,Iron,Missouri,10630,37.571851,-90.711599,29_93
29,95,Jackson,Missouri,674158,39.010332,-94.446137,29_95
29,97,Jasper,Missouri,117404,37.128993,-94.443436,29_97
29,99,Jefferson,Missouri,218733,38.340593,-90.475744,29_99
29,101,Johnson,Missouri,52595,38.757209,-93.770312,29_101
29,103,Knox,Missouri,4131,40.151668,-92.150669,29_103
29,105,Laclede,Missouri,35571,37.669645,-92.654560,29_105
29,107,Lafayette,Missouri,33381,39.056329,-93.840082,29_107
29,109,Lawrence,Missouri,38634,37.035398,-93.797074,29_109
29,111,Lewis,Missouri,10211,40.085505,-91.649082,29_111
29,113,Lincoln,Missouri,52566,39.003625,-90.928671,29_113
29,115,Linn,Missouri,12761,39.796774,-93.065191,29_115
29,117,Livingston,Missouri,15195,39.795916,-93.554324,29_117
29,119,McDonald,Missouri,23083,36.618064,-94.398080,29_119
29,121,Macon,Missouri,15566,39.798522,-92.510330,29_121
29,123,Madison,Missouri,12226,37.535795,-90.300055,29_123
29,125,Maries,Missouri,9176,38.171917,-91.878062,29_125
29,127,Marion,Missouri,28781,39.740805,-91.455661,29_127
29,129,Mercer,Missouri,3785,40.418591,-93.575859,29_129
29,131,Miller,Missouri,24748,38.247837,-92.507085,29_131
29,133,Mississippi,Missouri,14358,36.857051,-89.365459,29_133
29,135,Moniteau,Missouri,15607,38.628938,-92.616373,29_135
29,137,Monroe,Missouri,8840,39.520553,-91.973958,29_137
29,139,Montgomery,Missouri,12236,38.950802,-91.468473,29_139
29,141,Morgan,Missouri,20565,38.381506,-92.850304,29_141
29,143,New Madrid,Missouri,18956,36.605307,-89.658710,29_143
29,145,Newton,Missouri,58114,36.921798,-94.411380,29_145
29,147,Nodaway,Missouri,23370,40.352749,-94.867916,29_147
29,149,Oregon,Missouri,10881,36.618129,-91.464771,29_149
29,151,Osage,Missouri,13878,38.453819,-91.883136,29_151
29,153,Ozark,Missouri,9723,36.623090,-92.424289,29_153
29,155,Pemiscot,Missouri,18296,36.181794,-89.748715,29_155
29,157,Perry,Missouri,18971,37.713672,-89.857097,29_157
29,159,Pettis,Missouri,42201,38.702201,-93.246549,29_159
29,161,Phelps,Missouri,45156,37.942882,-91.748715,29_161
29,163,Pike,Missouri,18516,39.363535,-91.156139,29_163
29,165,Platte,Missouri,89322,39.262166,-94.684698,29_165
29,167,Polk,Missouri,31137,37.601813,-93.404415,29_167
29,169,Pulaski,Missouri,52274,37.824257,-92.177300,29_169
29,171,Putnam,Missouri,4979,40.480842,-92.979269,29_171
29,173,Ralls,Missouri,10167,39.579580,-91.468633,29_173
29,175,Randolph,Missouri,25414,39.412906,-92.451935,29_175
29,177,Ray,Missouri,23494,39.335641,-94.061270,29_177
29,179,Reynolds,Missouri,6696,37.336586,-90.972986,29_179
29,181,Ripley,Missouri,14100,36.627212,-90.791802,29_181
29,183,St. Charles,Missouri,360485,38.776604,-90.659755,29_183
29,185,St. Clair,Missouri,9805,38.056009,-93.765606,29_185
29,186,Ste. Genevieve,Missouri,18145,37.939468,-90.168495,29_186
29,187,St. Francois,Missouri,65359,37.835573,-90.492254,29_187
29,189,St. Louis,Missouri,998954,38.647121,-90.386218,29_189
29,195,Saline,Missouri,23370,39.111933,-93.204898,29_195
29,197,Schuyler,Missouri,4431,40.461815,-92.521984,29_197
29,199,Scotland,Missouri,4843,40.448001,-92.146652,29_199
29,201,Scott,Missouri,39191,37.014498,-89.577839,29_201
29,203,Shannon,Missouri,8441,37.069627,-91.429472,29_203
29,205,Shelby,Missouri,6373,39.761774,-92.077052,29_205
29,207,Stoddard,Missouri,29968,36.850777,-89.969639,29_207
29,209,Stone,Missouri,32202,36.717605,-93.438433,29_209
29,211,Sullivan,Missouri,6714,40.217733,-93.103734,29_211
29,213,Taney,Missouri,51675,36.656706,-93.189979,29_213
29,215,Texas,Missouri,26008,37.328457,-91.968488,29_215
29,217,Vernon,Missouri,21159,37.835598,-94.340355,29_217
29,219,Warren,Missouri,32513,38.788663,-91.103580,29_219
29,221,Washington,Missouri,25195,37.953147,-90.785675,29_221
29,223,Wayne,Missouri,13521,37.107087,-90.512622,29_223
29,225,Webster,Missouri,36202,37.263337,-92.907363,29_225
29,227,Worth,Missouri,2171,40.482258,-94.438797,29_227
29,229,Wright,Missouri,18815,37.192204,-92.429174,29_229
29,510,St. Louis,Missouri,319294,38.623609,-90.252991,29_510
30,1,Beaverhead,Montana,9246,45.221056,-112.696186,30_1
30,3,Big Horn,Montana,12865,45.565831,-107.502778,30_3
30,5,Blaine,Montana,6491,48.441261,-108.899086,30_5
30,7,Broadwater,Montana,5612,46.302846,-111.535578,30_7
30,9,Carbon,Montana,10078,45.321484,-109.084478,30_9
30,11,Carter,Montana,1160,45.679127,-104.523733,30_11
30,13,Cascade,Montana,81327,47.491839,-111.306258,30_13
30,15,Chouteau,Montana,5813,47.956366,-110.403274,30_15
30,17,Custer,Montana,11699,46.403369,-105.817008,30_17
30,19,Daniels,Montana,1751,48.783416,-105.430320,30_19
30,21,Dawson,Montana,8966,47.134482,-104.750559,30_21
30,23,Deer Lodge,Montana,9298,46.137755,-112.954087,30_23
30,25,Fallon,Montana,2890,46.358863,-104.309448,30_25
30,27,Fergus,Montana,11586,47.097548,-109.417095,30_27
30,29,Flathead,Montana,90928,48.247204,-114.279524,30_29
30,31,Gallatin,Montana,89513,45.682805,-111.128283,30_31
30,33,Garfield,Montana,1206,47.299773,-106.977830,30_33
30,35,Glacier,Montana,13399,48.602920,-112.799156,30_35
30,37,Golden Valley,Montana,884,46.287061,-109.139695,30_37
30,39,Granite,Montana,3079,46.448832,-113.293879,30_39
30,41,Hill,Montana,16096,48.515786,-109.762794,30_41
30,43,Jefferson,Montana,11406,46.254092,-112.053101,30_43
30,45,Judith Basin,Montana,2072,47.102395,-110.177445,30_45
